# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-179.9942743523205,180.0,0.016284307464931532,61.40881349443401,0.0,0.0
 0.15697106271146366,0.012319957264383131,0.07848553135573184,0.5000000000000001,-179.9942743523205,180.0,0.016284307464931532,61.40881349443401,0.0,0.0
 0.2217371018827307,0.024583671175676253,0.1893540822970972,1.7118315765487062,-179.98280579824,180.0,0.016375227347109587,61.067854436629325,0.17707666281996556,2.734097454249205
 0.271262787726124,0.03679175000247411,0.2464999448044274,1.1538631224216245,-179.9713256960606,180.0,0.01646391768309963,60.73888482973342,0.23180097324982998,1.1049682502713813
 0.3128731436479027,0.048944802008060576,0.2920679656870132,1.0951124995961805,-179.95983561047066,180.0,0.016550289396410886,60.42190417630166,0.2761352393034236,1.0654623127217533
 0.34940931713464873,0.06104343545025077,0.3311412303912758,1.0694405290810467,-179.9483371377871,180.0,0.016634252853410976,60.11691711148558,0.31471474941797706,1.0559263993135095
 0.3823303769810994,0.07308825858125478,0.36586984705787384,1.0549057906573522,-179.93683190585483,180.0,0.016715715970647336,59.82394064101066,0.34947939057595045,1.056000059540049
 0.41250425366903354,0.08507987964752318,0.3974173153250667,1.0455225423456433,-179.92532157395743,180.0,0.01679458801335952,59.54299082564778,0.38146679050981847,1.060102427828209
 0.44049723470097885,0.09701890688960463,0.42650074418500644,1.0389543302569326,-179.91380783264572,180.0,0.016870777265584804,59.274091777616526,0.41130815251827757,1.0660301585745542
 0.4667032216344744,0.10890594854199867,0.45360022816772616,1.0340951497645032,-179.90229240361947,180.0,0.016944190050647626,59.0172794929067,0.4394197805066976,1.0727177747497365
 0.4914094277341643,0.12074161283300942,0.4790563246843197,1.0303523096131326,-179.89077703947825,180.0,0.01701473316522116,58.77259374505165,0.4660919646957023,1.079574260871217
 0.5148329981354928,0.13252650798459018,0.5031212129348294,1.0273791671463044,-179.87926352356774,180.0,0.01708231394518841,58.54007854021855,0.4915354795728565,1.086235549970263
 0.5371428901367111,0.14426124221220946,0.5259879441361007,1.0249592960836653,-179.867753669654,180.0,0.017146837814456643,58.319791137051034,0.5159080964208992,1.0924578589045464
 0.5584736765948625,0.1559464237246915,0.5478082833657862,1.0229505261090408,-179.85624932168835,180.0,0.017208211294304724,58.11179226576342,0.5393306987659443,1.098065577234937
 0.5789346435031822,0.16758266072407832,0.5687041600490212,1.021255582732915,-179.84475235348918,180.0,0.017266340044588924,57.91615347650869,0.5618975999834136,1.1029244765697375
 0.5986160061433036,0.1791705614054798,0.5887753248232431,1.0198056476692285,-179.83326466836218,180.0,0.017321129385399193,57.732955960882535,0.5836834236077167,1.1069265895183422
 0.617593286810866,0.19071073395692428,0.6081046464770857,1.0185506549883043,-179.82178819879226,180.0,0.017372486938818443,57.56228244820388,0.6047478440637523,1.1099809727765935
 0.6359304782116026,0.20220378655921878,0.6267618825112333,1.0174533071295802,-179.8103249059377,180.0,0.017420317500846206,57.40423502335271,0.6251389650711232,1.112008952829704
 0.6536823806495116,0.21365032738580642,0.6448064294305563,1.016485246155316,-179.79887677927408,180.0,0.01746452881018131,57.258916680135634,0.6448957627864155,1.1129397417767413
 0.670896362492171,0.2250509646026132,0.6622893715708412,1.0156245254633027,-179.78744583608693,180.0,0.017505025810635535,57.12645104427265,0.6640499154476057,1.1127090080763773
 0.6876137089498978,0.23640630636791737,0.6792550357210363,1.014853894013393,-179.77603412092512,180.0,0.017541718161684462,57.00695854208011,0.6826271855212973,1.1112571077394287
 0.7038706711210497,0.2477169608321985,0.6957421900354759,1.014159603797083,-179.7646437051127,180.0,0.017574512824944117,56.90058153877615,0.7006484786345183,1.1085277140645586
 0.719699292952281,0.2589835361380066,0.7117849820366675,1.0135305633202896,-179.75327668613767,180.0,0.01760331895420361,56.80746923927113,0.718130681004286,1.1044677519096362
 0.7351280710458772,0.2702066404198162,0.7274136819990792,1.0129577253365536,-179.74193518701338,180.0,0.017628045800016156,56.72778544738541,0.7350873190006306,1.099026630202327
 0.7501824868708875,0.2813868818038947,0.7426552789583821,1.0124336365135898,-179.73062135570893,180.0,0.017648605009673482,56.66170212613881,0.7515290819625593,1.0921554946432073
 0.7648854403218374,0.29252486840816555,0.7575339635963616,1.0119521011622514,-179.71933736435346,180.0,0.017664909065926188,56.609405475451794,0.7674642644495232,1.0838082661503914
 0.7792576061124837,0.3036212083420795,0.7720715232171637,1.0115079266802864,-179.7080854085998,180.0,0.01767686904660973,56.57110415669404,0.782899106341502,1.0739398721676292
 0.793317729168423,0.3146765097064718,0.7862876676404565,1.011096728437785,-179.6968677068196,180.0,0.01768440041346219,56.5470118646914,0.797838093987619,1.062507603004697
 0.8070828713254337,0.32569138059345343,0.8002003002469319,1.0107147785168058,-179.68568649933235,180.0,0.017687420318313624,56.53735717269047,0.8122842001702884,1.049470177488276
 0.8205686188080387,0.3366664290862663,0.8138257450667369,1.0103588872163132,-179.67454404755932,180.0,0.017685844729709105,56.54239394741356,0.8262390933404822,1.0347882598420315
 0.833789257857372,0.34760226325917376,0.8271789383327036,1.0100263093288269,-179.6634426331571,180.0,0.017679594415683786,56.56238353029681,0.839703312433001,1.0184242261116485
 0.8467579242939879,0.35849949117733165,0.8402735910756823,1.0097146693515946,-179.65238455712318,180.0,0.01766858973220108,56.59761277820016,0.852676417268008,1.000342240153436
