# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-108.39117798125014,-90.0,0.24586891332309324,4.067207954370029,0.0,0.0
 0.14834814533618043,0.011003586112342256,0.07417407266809022,0.5,-108.39117798125014,-90.03318857987935,0.24586891332309324,4.067207954370029,0.0,0.0
 0.20945542037040366,0.02193578656127125,0.178901782853292,1.7138337477256,-108.54568549416882,-90.0663771597587,0.24875280069895675,4.020055240343647,-2.528463473982968,-41.377454199469675
 0.25611285857756455,0.03279689816438579,0.2327841394739841,1.1548503023559133,-108.70098997507321,-90.09956573963804,0.25167434872073347,3.973388647206293,-3.3286114041417214,-17.149418418689525
 0.295253170713019,0.04358721740804556,0.27568301464529166,1.0960279269834565,-108.85709551895181,-90.13275431951739,0.25463406928284227,3.92720425360371,-3.9883571530640514,-16.85591434833533
 0.32956650449456043,0.05430704044238155,0.31240983760378954,1.070336773229967,-109.0140062211888,-90.16594289939674,0.25763248116000953,3.8814981538718456,-4.572878381214106,-17.034813110013
 0.36043491250495896,0.06495666307622872,0.3450007084997602,1.0558001852571053,-109.17172617692091,-90.19913147927609,0.26067010979207766,3.8362664626091783,-5.109429539708548,-17.381886306339336
 0.38868079646926246,0.07553638077199012,0.37455785448711093,1.0464231186640982,-109.33025948042054,-90.23232005915544,0.2637474876832979,3.79150530980897,-5.612616114262472,-17.814509724313844
 0.41484090598789347,0.08604648864042815,0.40176085122857796,1.0398655526305531,-109.4896102245436,-90.26550863903479,0.26686515404901984,3.74721084722928,-6.091363799893814,-18.30067589320993
 0.439288701050634,0.09648728143537667,0.42706480351926446,1.0350198136784443,-109.6497825000003,-90.29869721891413,0.2700236553995106,3.703379241053754,-6.551604144490486,-18.825433680851518
 0.46229655752207477,0.10685905354838053,0.4507926292863548,1.0312923238435199,-109.81078039474038,-90.33188579879348,0.27322354504576624,3.660006679997126,-6.9975182146993395,-19.380948014968666
 0.4840704473591664,0.11716209900325178,0.4731835024406209,1.0283359253578797,-109.97260799317648,-90.36507437867283,0.2764653838289798,3.617089366307774,-7.4321859643292445,-19.962797317429864
 0.504770663669277,0.12739671145056128,0.49442055551422354,1.0259338721610252,-110.13526937571996,-90.39826295855218,0.27974973966778455,3.5746235231087087,-7.857955690252033,-20.568370858754186
 0.5245248977160892,0.13756318416203703,0.5146477806926836,1.0239437849388124,-110.29876861781341,-90.43145153843153,0.28307718778638813,3.5326053922600305,-8.276668267977424,-21.196092783610595
 0.5434368593036214,0.14766181002489212,0.5339808785098569,1.0222682468813158,-110.46310978939373,-90.46464011831087,0.28644831104546054,3.491031231255177,-8.689800411220302,-21.845018102999795
 0.5615921679227209,0.1576928815360709,0.5525145136131699,1.0208383394714393,-110.62829695409823,-90.49782869819022,0.2898636997113471,3.449897317241941,-9.09855999532436,-22.51460400260233
 0.57906250231976,0.1676566907964111,0.5703273351212399,1.0196039241864172,-110.79433416850087,-90.53101727806957,0.29332395174133963,3.4091999445099015,-9.503951706315116,-23.204576499661282
 0.5959085995431317,0.17755352950472833,0.5874855509314457,1.0185276496208917,-110.96122548141533,-90.56420585794892,0.29682967254399056,3.368935428286061,-9.906823562843808,-23.91484812100933
 0.6121824710849,0.18738368895180726,0.6040455353140145,1.0175811170726128,-111.12897493294109,-90.59739443782827,0.3003814758533108,3.3291000956674934,-10.307900679639577,-24.645464096626853
 0.6279290724505863,0.19714746001432687,0.620055771767743,1.0167423485182434,-111.29758655397183,-90.63058301770762,0.3039799826125008,3.289690299360114,-10.707810346820246,-25.396570211786816
 0.643187582511791,0.20684513314868105,0.6355583274811906,1.015994068310994,-111.46706436507718,-90.66377159758696,0.3076258222952345,3.250702403780267,-11.107100917818041,-26.16838534012618
 0.6579923987170789,0.2164769983847278,0.6505899906144371,1.0153225088925844,-111.63741237589045,-90.69696017746631,0.3113196320734223,3.212132795287892,-11.506256373005302,-26.9611894975562
 0.6723739217421254,0.22604334531944303,0.6651831602296039,1.0147165630338106,-111.80863458414409,-90.73014875734566,0.3150620574122427,3.173977876655426,-11.905707619106344,-27.77530901319483
 0.6863591816395999,0.2355444631104908,0.6793665516908648,1.0141671706667554,-111.98073497487263,-90.76333733722501,0.31885375212797085,3.1362340675817215,-12.305841435211667,-28.611110486232814
 0.6999723429817875,0.24498064046970672,0.6931657623106933,1.0136668678908773,-112.1537175195745,-90.79652591710436,0.32269537818638083,3.098897807648255,-12.707007604897216,-29.46899398322135
 0.7132351164328433,0.25435216565648594,0.7066037297073143,1.0132094502112794,-112.32758617523757,-90.82971449698371,0.3265876061645146,3.0619655526556078,-13.10952466350299,-30.349388089240957
 0.7261670971217115,0.2636593264710867,0.7197011067772757,1.0127897176057203,-112.50234488351705,-90.86290307686305,0.3305311149959028,3.02543377803447,-13.513684599754257,-31.252748204238113
 0.7387860451414034,0.272902410247838,0.7324765711315551,1.0124032791277933,-112.6779975697612,-90.8960916567424,0.33452659260045814,2.9892989738915916,-13.919756700007943,-32.179552496769674
 0.7511081198446217,0.28208170384826137,0.7449470824930114,1.012046401422919,-112.8545481421727,-90.92928023662175,0.338574735151335,2.9535576526494904,-14.32799075348688,-33.13030178045559
 0.7631480769209739,0.29119749365409037,0.757128098382794,1.0117158900597296,-113.03200049070648,-90.9624688165011,0.34267624818904163,2.918206339904648,-14.738619698429678,-34.10551568737058
